team,player,player_id,position,competition,season,games,possible_games,goals,assists,minutes,start11_pct,yellow,red,clean_sheets,conceded,minutes_pct,second_yellow,gc_pct,gc_pct_nopen
Côte d'Ivoire,Christ Inao Oulaï,1279526,Central Midfield,Süper Lig,25/26,25,32,2,4,2078,75.0,9,0,0,0,72.15277777777777,0,10.16949152542373,12.244897959183673
Côte d'Ivoire,Christ Inao Oulaï,1279526,Central Midfield,Türkiye Kupasi,25/26,6,8,0,0,323,37.5,2,0,0,0,43.06666666666666,0,0.0,0.0
Côte d'Ivoire,Christ Inao Oulaï,1279526,Central Midfield,Ligue 2,25/26,0,1,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0.0
Côte d'Ivoire,Franck Kessié,294808,Central Midfield,Saudi Pro League,25/26,26,34,5,4,2174,76.47058823529412,5,0,0,0,71.04575163398692,0,12.676056338028168,16.9811320754717
Côte d'Ivoire,Franck Kessié,294808,Central Midfield,FIFA Intercontinental Cup,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Côte d'Ivoire,Franck Kessié,294808,Central Midfield,AFC Champions League,25/26,10,12,3,1,859,75.0,1,0,0,0,75.35087719298245,0,14.814814814814813,18.181818181818183
Côte d'Ivoire,Franck Kessié,294808,Central Midfield,King's Cup,25/26,3,4,1,1,330,75.0,0,0,0,0,78.57142857142857,0,10.526315789473683,22.22222222222222
Côte d'Ivoire,Franck Kessié,294808,Central Midfield,Saudi Super Cup,25/26,2,2,3,0,180,100.0,1,0,0,0,100.0,0,25.0,42.857142857142854
Côte d'Ivoire,Seko Fofana,182893,Central Midfield,Liga Portugal,25/26,12,15,3,1,276,6.666666666666667,1,0,0,0,20.444444444444446,0,15.384615384615385,16.0
Côte d'Ivoire,Seko Fofana,182893,Central Midfield,Europa League,25/26,4,4,0,0,317,100.0,0,0,0,0,88.05555555555556,0,0.0,0.0
Côte d'Ivoire,Seko Fofana,182893,Central Midfield,Taça de Portugal,25/26,2,2,0,0,83,50.0,0,0,0,0,46.111111111111114,0,0.0,0.0
Côte d'Ivoire,Seko Fofana,182893,Central Midfield,Ligue 1,25/26,12,20,1,0,654,35.0,0,0,0,0,36.333333333333336,0,3.3333333333333335,4.761904761904762
Côte d'Ivoire,Yan Diomande,1390649,Left Winger,Bundesliga,25/26,33,34,12,9,2483,82.35294117647058,2,0,0,0,81.14379084967321,0,31.818181818181817,32.30769230769231
Côte d'Ivoire,Yan Diomande,1390649,Left Winger,DFB-Pokal,25/26,3,4,1,1,241,75.0,0,0,0,0,66.94444444444444,0,18.181818181818183,18.181818181818183
Côte d'Ivoire,Bazoumana Touré,1067904,Left Winger,Bundesliga,25/26,30,34,5,12,2326,85.29411764705883,2,0,0,0,76.01307189542483,0,26.153846153846157,26.153846153846157
Côte d'Ivoire,Bazoumana Touré,1067904,Left Winger,DFB-Pokal,25/26,2,2,0,0,199,100.0,0,0,0,0,94.76190476190476,0,0.0,0.0
Côte d'Ivoire,Simon Adingra,658536,Left Winger,Ligue 1,25/26,14,14,3,2,862,71.42857142857143,0,0,0,0,68.41269841269842,0,17.857142857142858,17.857142857142858
Côte d'Ivoire,Simon Adingra,658536,Left Winger,UEFA Champions League,25/26,2,2,0,0,86,50.0,0,0,0,0,47.77777777777778,0,0.0,0.0
Côte d'Ivoire,Simon Adingra,658536,Left Winger,Coupe de France,25/26,1,1,0,0,45,0.0,0,0,0,0,50.0,0,0.0,0.0
Côte d'Ivoire,Simon Adingra,658536,Left Winger,Premier League,25/26,14,23,1,1,658,39.130434782608695,2,0,0,0,31.78743961352657,0,8.333333333333332,9.090909090909092
Côte d'Ivoire,Simon Adingra,658536,Left Winger,FA Cup,25/26,1,1,0,0,71,100.0,0,0,0,0,59.166666666666664,0,0.0,0.0
Côte d'Ivoire,Parfait Guiagon,624913,Left Winger,Jupiler Pro League,25/26,26,30,8,5,2084,80.0,5,0,0,0,77.18518518518519,0,34.21052631578947,36.11111111111111
Côte d'Ivoire,Parfait Guiagon,624913,Left Winger,UECL Qualifying,25/26,2,2,0,0,194,100.0,2,0,0,0,92.38095238095238,0,0.0,0.0
Côte d'Ivoire,Parfait Guiagon,624913,Left Winger,Croky Cup,25/26,5,5,3,0,431,100.0,0,0,0,0,95.77777777777777,0,50.0,50.0
Côte d'Ivoire,Parfait Guiagon,624913,Left Winger,JPL Europe Play-Offs,25/26,7,10,1,0,474,50.0,1,0,0,0,52.666666666666664,0,8.333333333333332,12.5
Côte d'Ivoire,Amad Diallo,536835,Right Winger,Premier League,25/26,32,38,2,4,2346,71.05263157894737,2,0,0,0,68.59649122807018,0,8.695652173913043,9.67741935483871
Côte d'Ivoire,Amad Diallo,536835,Right Winger,EFL Cup,25/26,1,1,0,0,82,100.0,0,0,0,0,91.11111111111111,0,0.0,0.0
Côte d'Ivoire,Evann Guessand,500689,Right Winger,Premier League,25/26,21,38,1,1,916,23.684210526315788,0,0,0,0,26.783625730994153,0,3.8461538461538463,18.181818181818183
Côte d'Ivoire,Evann Guessand,500689,Right Winger,Conference League,25/26,6,9,1,0,335,44.44444444444444,0,0,0,0,39.88095238095239,0,6.666666666666667,11.11111111111111
Côte d'Ivoire,Evann Guessand,500689,Right Winger,Europa League,25/26,7,8,2,0,539,75.0,1,0,0,0,74.86111111111111,0,14.285714285714285,18.181818181818183
Côte d'Ivoire,Evann Guessand,500689,Right Winger,EFL Cup,25/26,1,1,0,0,80,100.0,1,0,0,0,88.88888888888889,0,0.0,0.0
Côte d'Ivoire,Nicolas Pépé,343052,Right Winger,LaLiga,25/26,36,38,8,10,2397,68.42105263157895,4,0,0,0,70.08771929824562,0,25.0,25.0
Côte d'Ivoire,Nicolas Pépé,343052,Right Winger,UEFA Champions League,25/26,8,8,0,1,611,100.0,1,0,0,0,84.86111111111111,0,20.0,20.0
Côte d'Ivoire,Nicolas Pépé,343052,Right Winger,Copa del Rey,25/26,2,3,0,0,175,66.66666666666666,0,0,0,0,58.333333333333336,0,0.0,0.0
Côte d'Ivoire,Ange-Yoan Bonny,827734,Centre-Forward,Serie A,25/26,33,38,5,6,1130,26.31578947368421,1,0,0,0,33.04093567251462,0,12.359550561797752,13.253012048192772
Côte d'Ivoire,Ange-Yoan Bonny,827734,Centre-Forward,UEFA Champions League,25/26,10,10,0,3,282,20.0,0,0,0,0,31.333333333333336,0,17.647058823529413,17.647058823529413
Côte d'Ivoire,Ange-Yoan Bonny,827734,Centre-Forward,Supercoppa Italiana,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Côte d'Ivoire,Ange-Yoan Bonny,827734,Centre-Forward,Italy Cup,25/26,4,5,2,0,173,40.0,0,0,0,0,38.44444444444444,0,16.666666666666664,16.666666666666664
Côte d'Ivoire,Elye Wahi,659542,Centre-Forward,Ligue 1,25/26,14,18,5,1,929,61.111111111111114,5,0,0,0,57.34567901234568,0,33.33333333333333,42.857142857142854
Côte d'Ivoire,Elye Wahi,659542,Centre-Forward,L1/L2 Playoffs,25/26,1,2,2,0,90,50.0,1,0,0,0,50.0,0,50.0,50.0
Côte d'Ivoire,Elye Wahi,659542,Centre-Forward,Coupe de France,25/26,4,5,2,1,313,60.0,0,0,0,0,69.55555555555556,0,16.666666666666664,42.857142857142854
Côte d'Ivoire,Elye Wahi,659542,Centre-Forward,UEFA Champions League,25/26,3,6,0,1,52,0.0,0,0,0,0,9.62962962962963,0,12.5,12.5
Côte d'Ivoire,Elye Wahi,659542,Centre-Forward,Bundesliga,25/26,10,15,0,1,320,20.0,1,0,0,0,23.703703703703706,0,3.3333333333333335,3.571428571428571
Côte d'Ivoire,Elye Wahi,659542,Centre-Forward,DFB-Pokal,25/26,1,2,1,1,28,0.0,0,0,0,0,13.333333333333334,0,25.0,33.33333333333333
Côte d'Ivoire,Oumar Diakité,847279,Centre-Forward,Jupiler Pro League,25/26,19,24,3,2,1105,50.0,4,1,0,0,51.157407407407405,0,16.129032258064516,19.230769230769234
Côte d'Ivoire,Oumar Diakité,847279,Centre-Forward,Croky Cup,25/26,1,2,0,0,66,50.0,0,0,0,0,36.666666666666664,0,0.0,0.0
Côte d'Ivoire,Oumar Diakité,847279,Centre-Forward,JPL Relegation Play-Offs,25/26,6,6,4,0,323,50.0,0,0,0,0,59.81481481481481,0,28.57142857142857,28.57142857142857
Côte d'Ivoire,Oumar Diakité,847279,Centre-Forward,Ligue 2,25/26,2,4,0,0,21,0.0,0,0,0,0,5.833333333333333,0,0.0,0.0
DR Congo,Matthieu Epolo,680218,Goalkeeper,Jupiler Pro League,25/26,21,30,0,0,1890,70.0,1,0,6,27,70.0,0,0.0,0.0
DR Congo,Matthieu Epolo,680218,Goalkeeper,Croky Cup,25/26,2,2,0,0,180,100.0,0,0,0,4,100.0,0,0.0,0.0
DR Congo,Matthieu Epolo,680218,Goalkeeper,JPL Europe Play-Offs,25/26,8,10,0,0,720,80.0,0,0,2,8,80.0,0,0.0,0.0
DR Congo,Timothy Fayulu,541420,Goalkeeper,Premier League,25/26,4,24,0,0,360,16.666666666666664,0,0,1,6,16.666666666666664,0,0.0,0.0
DR Congo,Timothy Fayulu,541420,Goalkeeper,Conference League,25/26,5,8,0,0,450,62.5,0,0,1,5,62.5,0,0.0,0.0
DR Congo,Timothy Fayulu,541420,Goalkeeper,Armenian Independence Cup,25/26,1,5,0,0,90,20.0,0,0,0,1,20.0,0,0.0,0.0
DR Congo,Lionel Mpasi-Nzau,164915,Goalkeeper,Ligue 1,25/26,4,34,0,0,315,8.823529411764707,1,0,2,2,10.294117647058822,0,0.0,0.0
DR Congo,Axel Tuanzebe,342046,Centre-Back,Premier League,25/26,14,38,1,0,1202,36.84210526315789,1,0,0,0,35.14619883040936,0,2.631578947368421,5.88235294117647
DR Congo,Axel Tuanzebe,342046,Centre-Back,FA Cup,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
DR Congo,Axel Tuanzebe,342046,Centre-Back,EFL Cup,25/26,2,2,0,0,135,50.0,0,0,0,0,75.0,0,0.0,0.0
DR Congo,Steve Kapuadi,679709,Centre-Back,Ekstraklasa,25/26,27,34,1,0,2309,73.52941176470588,3,0,0,0,75.45751633986927,0,2.7027027027027026,9.090909090909092
DR Congo,Steve Kapuadi,679709,Centre-Back,STS Polish Cup,25/26,2,2,0,0,240,100.0,1,0,0,0,100.0,0,0.0,0.0
DR Congo,Steve Kapuadi,679709,Centre-Back,Conference League,25/26,4,6,0,0,360,66.66666666666666,0,0,0,0,66.66666666666666,0,0.0,0.0
DR Congo,Steve Kapuadi,679709,Centre-Back,Europa League Qualifying,25/26,6,6,0,0,540,100.0,0,0,0,0,100.0,0,0.0,0.0
DR Congo,Steve Kapuadi,679709,Centre-Back,UECL Qualifying,25/26,2,2,0,0,210,100.0,0,0,0,0,100.0,0,0.0,0.0
DR Congo,Steve Kapuadi,679709,Centre-Back,Superpuchar,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
DR Congo,Chancel Mbemba,203348,Centre-Back,Ligue 1,25/26,13,31,0,0,952,29.03225806451613,3,0,0,0,34.121863799283155,0,0.0,0.0
DR Congo,Chancel Mbemba,203348,Centre-Back,Europa League,25/26,8,12,0,1,705,58.333333333333336,0,0,0,0,63.51351351351351,0,7.142857142857142,7.142857142857142
DR Congo,Chancel Mbemba,203348,Centre-Back,Coupe de France,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
DR Congo,Dylan Batubinsika,289432,Centre-Back,Super League 1,25/26,8,8,0,0,720,100.0,2,0,0,0,100.0,0,0.0,0.0
DR Congo,Dylan Batubinsika,289432,Centre-Back,Super League Play-out,25/26,8,10,0,0,692,80.0,0,0,0,0,76.88888888888889,0,0.0,0.0
DR Congo,Dylan Batubinsika,289432,Centre-Back,National 3 - Grp. G,25/26,4,4,1,0,360,100.0,0,0,0,0,100.0,0,33.33333333333333,33.33333333333333
DR Congo,Dylan Batubinsika,289432,Centre-Back,Ligue 2,25/26,1,20,0,0,90,5.0,0,0,0,0,5.0,0,0.0,0.0
DR Congo,Joris Kayembe,129586,Left-Back,Jupiler Pro League,25/26,20,30,0,1,1654,63.33333333333333,4,0,0,0,61.25925925925926,0,2.1739130434782608,2.7777777777777777
DR Congo,Joris Kayembe,129586,Left-Back,Europa League,25/26,9,12,0,0,681,66.66666666666666,1,0,0,0,61.35135135135135,0,0.0,0.0
DR Congo,Joris Kayembe,129586,Left-Back,Europa League Qualifying,25/26,2,2,0,0,102,50.0,0,0,0,0,56.666666666666664,0,0.0,0.0
DR Congo,Joris Kayembe,129586,Left-Back,Croky Cup,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
DR Congo,Joris Kayembe,129586,Left-Back,JPL Europe Play-Offs,25/26,8,10,0,0,453,40.0,1,0,0,0,50.33333333333333,0,0.0,0.0
DR Congo,Arthur Masuaku,181380,Left-Back,Ligue 1,25/26,4,15,0,0,229,20.0,1,0,0,0,16.962962962962962,0,0.0,0.0
DR Congo,Arthur Masuaku,181380,Left-Back,Coupe de France,25/26,2,4,0,0,35,0.0,0,1,0,0,9.722222222222223,0,0.0,0.0
DR Congo,Arthur Masuaku,181380,Left-Back,Premier League,25/26,3,23,0,0,127,8.695652173913043,1,0,0,0,6.1352657004830915,0,0.0,0.0
DR Congo,Arthur Masuaku,181380,Left-Back,EFL Cup,25/26,1,1,0,0,90,100.0,1,0,0,0,100.0,0,0.0,0.0
DR Congo,Aaron Wan-Bissaka,477758,Right-Back,Premier League,25/26,25,38,0,3,2084,60.526315789473685,4,0,0,0,60.93567251461989,0,6.521739130434782,7.317073170731707
DR Congo,Aaron Wan-Bissaka,477758,Right-Back,FA Cup,25/26,2,4,0,0,120,25.0,1,0,0,0,25.0,0,0.0,0.0
DR Congo,Gédéon Kalulu,395685,Right-Back,Cyprus League,25/26,17,36,0,1,1197,36.11111111111111,4,0,0,0,36.94444444444444,0,1.639344262295082,2.7027027027027026
DR Congo,Gédéon Kalulu,395685,Right-Back,Kypello Kyprou,25/26,2,2,0,0,180,100.0,0,0,0,0,100.0,0,0.0,0.0
DR Congo,Ngal'ayel Mukau,1016015,Defensive Midfield,Ligue 1,25/26,30,34,1,0,1540,55.88235294117647,3,0,0,0,50.326797385620914,0,1.9230769230769231,2.3255813953488373
DR Congo,Ngal'ayel Mukau,1016015,Defensive Midfield,Europa League,25/26,11,12,1,0,713,75.0,1,0,0,0,64.23423423423424,0,7.142857142857142,7.142857142857142
DR Congo,Ngal'ayel Mukau,1016015,Defensive Midfield,Coupe de France,25/26,1,2,0,0,30,0.0,0,0,0,0,16.666666666666664,0,0.0,0.0
DR Congo,Charles Pickel,243879,Defensive Midfield,LaLiga,25/26,24,36,1,0,693,11.11111111111111,2,1,0,0,21.38888888888889,1,2.564102564102564,2.857142857142857
DR Congo,Charles Pickel,243879,Defensive Midfield,Copa del Rey,25/26,2,2,0,0,163,100.0,1,0,0,0,90.55555555555556,0,0.0,0.0
DR Congo,Noah Sadiki,727089,Central Midfield,Premier League,25/26,33,38,0,1,2896,86.8421052631579,9,0,0,0,84.67836257309942,0,2.380952380952381,2.5
DR Congo,Noah Sadiki,727089,Central Midfield,FA Cup,25/26,2,3,0,0,146,33.33333333333333,2,0,0,0,48.66666666666667,0,0.0,0.0
DR Congo,Edo Kayembe,486477,Central Midfield,Championship,25/26,37,46,4,1,2497,60.86956521739131,4,0,0,0,60.31400966183574,0,9.433962264150944,11.363636363636363
DR Congo,Edo Kayembe,486477,Central Midfield,EFL Cup,25/26,1,1,0,0,90,100.0,1,0,0,0,100.0,0,0.0,0.0
DR Congo,Samuel Moutoussamy,353403,Central Midfield,Super League 1,25/26,21,24,3,0,1761,83.33333333333334,3,0,0,0,81.52777777777777,0,12.5,12.5
DR Congo,Samuel Moutoussamy,353403,Central Midfield,Kypello Elladas,25/26,3,5,0,0,116,20.0,1,0,0,0,25.77777777777778,0,0.0,0.0
DR Congo,Samuel Moutoussamy,353403,Central Midfield,Super League Play-out,25/26,7,10,0,0,577,70.0,2,0,0,0,64.11111111111111,0,0.0,0.0
DR Congo,Samuel Moutoussamy,353403,Central Midfield,1.Lig,25/26,4,4,0,0,203,50.0,1,0,0,0,56.388888888888886,0,0.0,0.0
DR Congo,Aaron Tshibola,243633,Central Midfield,Premiership,25/26,9,9,0,0,464,55.55555555555556,3,0,0,0,57.28395061728395,0,0.0,0.0
DR Congo,Aaron Tshibola,243633,Central Midfield,Premiership Relegation,25/26,5,5,0,0,422,100.0,0,0,0,0,93.77777777777779,0,0.0,0.0
DR Congo,Aaron Tshibola,243633,Central Midfield,Super League 1,25/26,10,19,0,0,373,21.052631578947366,0,1,0,0,21.81286549707602,0,0.0,0.0
DR Congo,Aaron Tshibola,243633,Central Midfield,Kypello Elladas,25/26,5,6,0,0,372,83.33333333333334,1,0,0,0,68.88888888888889,0,0.0,0.0
DR Congo,Meschack Elia,423678,Attacking Midfield,Süper Lig,25/26,22,31,3,0,813,25.806451612903224,1,0,0,0,29.139784946236556,0,7.894736842105263,11.11111111111111
DR Congo,Meschack Elia,423678,Attacking Midfield,Türkiye Kupasi,25/26,3,7,0,1,176,28.57142857142857,0,0,0,0,27.936507936507937,0,6.666666666666667,8.333333333333332
DR Congo,Gaël Kakuta,74297,Attacking Midfield,Super League 1,25/26,5,6,0,1,275,50.0,0,0,0,0,50.92592592592593,0,33.33333333333333,50.0
DR Congo,Gaël Kakuta,74297,Attacking Midfield,Super League Play-out,25/26,7,10,1,1,201,10.0,0,0,0,0,22.333333333333332,0,16.666666666666664,18.181818181818183
DR Congo,Gaël Kakuta,74297,Attacking Midfield,1.Lig,25/26,20,24,8,3,1611,83.33333333333334,3,0,0,0,74.58333333333333,0,34.375,34.375
DR Congo,Nathanaël Mbuku,557614,Left Winger,Ligue 2,25/26,30,34,4,6,2192,76.47058823529412,5,0,0,0,71.63398692810458,0,24.390243902439025,28.57142857142857
DR Congo,Nathanaël Mbuku,557614,Left Winger,Coupe de France,25/26,2,5,0,0,102,20.0,0,0,0,0,22.666666666666664,0,0.0,0.0
DR Congo,Brian Cipenga,700565,Left Winger,LaLiga2,25/26,30,42,6,9,2250,57.14285714285714,1,0,0,0,59.523809523809526,0,21.428571428571427,29.411764705882355
DR Congo,Théo Bongonda,280701,Right Winger,Premier Liga,25/26,4,30,0,0,47,0.0,0,0,0,0,1.7407407407407407,0,0.0,0.0
DR Congo,Théo Bongonda,280701,Right Winger,Russian Cup,25/26,2,13,0,0,63,7.6923076923076925,0,0,0,0,5.384615384615385,0,0.0,0.0
DR Congo,Yoane Wissa,388165,Centre-Forward,Premier League,25/26,19,35,1,1,521,11.428571428571429,3,0,0,0,16.53968253968254,0,3.9215686274509802,6.0606060606060606
DR Congo,Yoane Wissa,388165,Centre-Forward,UEFA Champions League,25/26,4,12,1,1,101,8.333333333333332,0,0,0,0,9.351851851851851,0,6.896551724137931,16.666666666666664
DR Congo,Yoane Wissa,388165,Centre-Forward,FA Cup,25/26,2,3,0,0,96,33.33333333333333,1,0,0,0,32.0,0,0.0,0.0
DR Congo,Yoane Wissa,388165,Centre-Forward,EFL Cup,25/26,3,5,1,0,186,40.0,0,0,0,0,41.333333333333336,0,11.11111111111111,33.33333333333333
DR Congo,Simon Banza,344869,Centre-Forward,UAE Pro League,25/26,16,22,9,1,1142,54.54545454545454,1,0,0,0,57.67676767676768,0,25.64102564102564,33.33333333333333
DR Congo,Simon Banza,344869,Centre-Forward,UAE President's Cup,25/26,2,4,0,0,165,50.0,0,0,0,0,45.83333333333333,0,0.0,0.0
DR Congo,Simon Banza,344869,Centre-Forward,UAE League Cup,25/26,2,4,0,0,114,50.0,0,0,0,0,31.666666666666664,0,0.0,0.0
DR Congo,Fiston Mayele,727157,Centre-Forward,Premier League,25/26,18,20,3,1,1221,70.0,1,0,0,0,67.83333333333333,0,12.121212121212121,12.121212121212121
DR Congo,Fiston Mayele,727157,Centre-Forward,FIFA Intercontinental Cup,25/26,3,3,3,0,244,100.0,0,0,0,0,90.37037037037037,0,50.0,50.0
DR Congo,Fiston Mayele,727157,Centre-Forward,CAF-Champions League,25/26,11,12,4,0,911,91.66666666666666,1,0,0,0,84.35185185185186,0,16.666666666666664,20.0
DR Congo,Fiston Mayele,727157,Centre-Forward,Championship Playoff,25/26,6,6,2,1,377,66.66666666666666,1,0,0,0,69.81481481481482,0,30.0,30.0
DR Congo,Fiston Mayele,727157,Centre-Forward,Egyptian Super Cup,25/26,1,2,0,0,90,50.0,0,0,0,0,50.0,0,0.0,0.0
DR Congo,Fiston Mayele,727157,Centre-Forward,Egypt Cup,25/26,3,5,1,0,181,40.0,1,0,0,0,40.22222222222222,0,7.6923076923076925,14.285714285714285
DR Congo,Fiston Mayele,727157,Centre-Forward,CAF-Supercup,25/26,1,1,1,0,90,100.0,0,0,0,0,100.0,0,100.0,100.0
DR Congo,Cédric Bakambu,127048,Centre-Forward,LaLiga,25/26,18,38,3,1,562,13.157894736842104,1,0,0,0,16.432748538011698,0,6.779661016949152,8.0
DR Congo,Cédric Bakambu,127048,Centre-Forward,Europa League,25/26,6,12,1,2,420,41.66666666666667,3,0,0,0,38.88888888888889,0,15.0,17.647058823529413
DR Congo,Cédric Bakambu,127048,Centre-Forward,Copa del Rey,25/26,3,5,0,0,193,60.0,0,0,0,0,42.888888888888886,0,0.0,0.0
Ecuador,Gonzalo Valle,351941,Goalkeeper,LigaPro Serie A,2026,14,15,0,0,1260,93.33333333333333,2,0,4,13,93.33333333333333,0,0.0,0.0
Ecuador,Gonzalo Valle,351941,Goalkeeper,Libertadores,2026,6,6,0,0,540,100.0,1,0,3,5,100.0,0,0.0,0.0
Ecuador,Moisés Ramírez,450233,Goalkeeper,Super League 1,25/26,20,26,0,0,1800,76.92307692307693,6,0,4,31,76.92307692307693,0,0.0,0.0
Ecuador,Moisés Ramírez,450233,Goalkeeper,Kypello Elladas,25/26,2,7,0,0,180,28.57142857142857,0,0,0,3,27.27272727272727,0,0.0,0.0
Ecuador,Moisés Ramírez,450233,Goalkeeper,Super League Play-out,25/26,8,10,0,0,720,80.0,2,0,4,6,80.0,0,0.0,0.0
Ecuador,Hernán Galíndez,77127,Goalkeeper,Playoff Torneo Apertura,2026,2,2,0,0,240,100.0,0,0,0,3,100.0,0,0.0,0.0
Ecuador,Hernán Galíndez,77127,Goalkeeper,Torneo Apertura ,2026,15,16,0,0,1350,93.75,0,0,6,13,93.75,0,0.0,0.0
Ecuador,Willian Pacho,661171,Centre-Back,Ligue 1,25/26,23,34,0,0,1915,61.76470588235294,0,0,0,0,62.58169934640523,0,0.0,0.0
Ecuador,Willian Pacho,661171,Centre-Back,UEFA Champions League,25/26,17,17,2,1,1560,100.0,0,0,0,0,100.0,0,6.122448979591836,6.666666666666667
Ecuador,Willian Pacho,661171,Centre-Back,UEFA Super Cup,25/26,1,1,0,0,90,100.0,1,0,0,0,100.0,0,0.0,0.0
Ecuador,Willian Pacho,661171,Centre-Back,FIFA Intercontinental Cup,25/26,1,1,0,0,120,100.0,1,0,0,0,100.0,0,0.0,0.0
Ecuador,Willian Pacho,661171,Centre-Back,Coupe de France,25/26,1,2,0,0,64,50.0,0,0,0,0,35.55555555555556,0,0.0,0.0
Ecuador,Willian Pacho,661171,Centre-Back,Trophée des Champions,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Ecuador,Piero Hincapié,659813,Centre-Back,Premier League,25/26,25,35,1,2,1792,57.14285714285714,2,0,0,0,56.888888888888886,0,4.615384615384616,5.084745762711865
Ecuador,Piero Hincapié,659813,Centre-Back,UEFA Champions League,25/26,10,15,0,0,694,46.666666666666664,0,0,0,0,50.289855072463766,0,0.0,0.0
Ecuador,Piero Hincapié,659813,Centre-Back,FA Cup,25/26,1,4,0,0,52,0.0,0,0,0,0,14.444444444444443,0,0.0,0.0
Ecuador,Piero Hincapié,659813,Centre-Back,EFL Cup,25/26,3,6,0,0,225,50.0,1,0,0,0,41.66666666666667,0,0.0,0.0
Ecuador,Piero Hincapié,659813,Centre-Back,Bundesliga,25/26,1,2,0,0,90,50.0,0,0,0,0,50.0,0,0.0,0.0
Ecuador,Piero Hincapié,659813,Centre-Back,DFB-Pokal,25/26,1,1,0,0,65,100.0,0,0,0,0,72.22222222222221,0,0.0,0.0
Ecuador,Joel Ordóñez,893661,Centre-Back,Jupiler Pro League,25/26,23,30,3,0,1822,66.66666666666666,3,2,0,0,67.48148148148148,0,5.084745762711865,6.0
Ecuador,Joel Ordóñez,893661,Centre-Back,UEFA Champions League,25/26,10,10,1,0,871,100.0,1,0,0,0,96.77777777777777,0,5.263157894736842,5.263157894736842
Ecuador,Joel Ordóñez,893661,Centre-Back,Champions League Qu.,25/26,0,4,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
Ecuador,Joel Ordóñez,893661,Centre-Back,Volkswagen Supercup,25/26,1,1,0,0,90,100.0,1,0,0,0,100.0,0,0.0,0.0
Ecuador,Joel Ordóñez,893661,Centre-Back,Croky Cup,25/26,2,3,0,0,180,66.66666666666666,0,0,0,0,66.66666666666666,0,0.0,0.0
Ecuador,Joel Ordóñez,893661,Centre-Back,Jupiler Pro League Champions' Play-Offs,25/26,10,10,0,0,846,100.0,1,0,0,0,94.0,0,0.0,0.0
Ecuador,Jackson Porozo,491616,Centre-Back,Liga MX Apertura,25/26,17,17,2,0,1530,100.0,5,0,0,0,100.0,0,6.896551724137931,6.896551724137931
Ecuador,Jackson Porozo,491616,Centre-Back,Liga MX Clausura,25/26,16,17,0,0,1409,94.11764705882352,2,1,0,0,92.09150326797385,0,0.0,0.0
Ecuador,Jackson Porozo,491616,Centre-Back,Liguilla Apertura,25/26,2,3,0,0,180,66.66666666666666,2,0,0,0,66.66666666666666,0,0.0,0.0
Ecuador,Félix Torres,468174,Centre-Back,Série A,2026,12,18,1,0,948,55.55555555555556,3,0,0,0,58.51851851851851,0,4.761904761904762,7.142857142857142
Ecuador,Félix Torres,468174,Centre-Back,Copa do Brasil,2026,2,2,0,0,180,100.0,0,0,0,0,100.0,0,0.0,0.0
Ecuador,Félix Torres,468174,Centre-Back,Campeonato Gaúcho,2026,5,9,1,0,369,44.44444444444444,0,0,0,0,45.55555555555556,0,5.263157894736842,5.88235294117647
Ecuador,Félix Torres,468174,Centre-Back,Campeonato Paulista,2026,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
Ecuador,Pervis Estupiñán,349599,Left-Back,Serie A,25/26,19,38,1,1,1036,34.21052631578947,5,1,0,0,30.292397660818715,0,3.7735849056603774,4.3478260869565215
Ecuador,Pervis Estupiñán,349599,Left-Back,Supercoppa Italiana,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Ecuador,Pervis Estupiñán,349599,Left-Back,Italy Cup,25/26,2,3,0,0,177,66.66666666666666,1,0,0,0,65.55555555555556,0,0.0,0.0
Ecuador,Yaimar Medina,893659,Left-Back,Jupiler Pro League,25/26,21,30,0,1,1136,43.333333333333336,2,0,0,0,42.074074074074076,0,2.1739130434782608,2.631578947368421
Ecuador,Yaimar Medina,893659,Left-Back,Europa League,25/26,11,12,1,0,586,50.0,2,0,0,0,52.792792792792795,0,5.263157894736842,5.263157894736842
Ecuador,Yaimar Medina,893659,Left-Back,Europa League Qualifying,25/26,1,2,0,0,78,50.0,0,0,0,0,43.333333333333336,0,0.0,0.0
Ecuador,Yaimar Medina,893659,Left-Back,Croky Cup,25/26,1,2,0,0,19,0.0,0,0,0,0,9.047619047619047,0,0.0,0.0
Ecuador,Yaimar Medina,893659,Left-Back,JPL Europe Play-Offs,25/26,6,10,0,2,396,50.0,2,0,0,0,44.0,0,18.181818181818183,25.0
